,datetime,m_water_vx,m_water_vy,m_lat,m_lon
300,2024-05-31 06:17:08.458,0.183578642637076,-0.0092579682893096,59.98868002183235,-23.98266844764997
301,2024-05-31 06:17:08.510,0.183578642637076,-0.0092579682893096,59.98868002183235,-23.98266844764997
302,2024-05-31 07:07:32.064,0.189397309986067,-0.0052848694927275,59.98926534293699,-23.982886077383373
303,2024-05-31 07:07:32.376,0.189397309986067,-0.0052848694927275,59.999263337914726,-23.93289500586559
304,2024-05-31 07:07:32.808,0.189397309986067,-0.0052848694927275,59.999263337914726,-23.93289500586559
305,2024-05-31 07:07:33.002,0.189397309986067,-0.0052848694927275,59.999263337914726,-23.93289500586559
306,2024-05-31 07:52:41.521,0.181684128858693,-0.0451385294520016,59.99864667124845,-23.93014500582941
307,2024-05-31 07:52:41.663,0.181684128858693,-0.0451385294520016,59.99864667124845,-23.93014500582941
308,2024-05-31 08:31:48.472,0.143555319488968,-0.0658977259437663,59.98633633182511,-23.989270444563893
309,2024-05-31 08:31:49.080,0.143555319488968,-0.0658977259437663,59.98633633182511,-23.989270444563893
310,2024-05-31 08:31:49.106,0.143555319488968,-0.0658977259437663,59.98633633182511,-23.989270444563893
311,2024-05-31 09:20:53.834,0.106696087990068,-0.0065886857788627,59.986190004572,-23.95489667282641
312,2024-05-31 09:20:53.839,0.106696087990068,-0.0065886857788627,59.986190004572,-23.95489667282641
313,2024-05-31 09:20:54.410,0.106696087990068,-0.0065886857788627,59.986190004572,-23.95489667282641
314,2024-05-31 09:20:54.608,0.106696087990068,-0.0065886857788627,59.986190004572,-23.95489667282641
315,2024-05-31 09:20:54.689,0.106696087990068,-0.0065886857788627,59.986190004572,-23.95489667282641
316,2024-05-31 09:21:56.937,0.0706648407664495,-0.0599881047799094,59.986228337905445,-23.95466667282328
317,2024-05-31 09:21:57.041,0.0706648407664495,-0.0599881047799094,59.986228337905445,-23.95466667282328
318,2024-05-31 09:21:57.341,0.0706648407664495,-0.0599881047799094,59.986228337905445,-23.95466667282328
319,2024-05-31 09:21:57.964,0.0706648407664495,-0.0599881047799094,59.986228337905445,-23.95466667282328
320,2024-05-31 09:26:02.764,0.148329174724277,-0.0449406461979503,59.98523167124031,-23.94631667270924
321,2024-05-31 09:26:02.940,0.148329174724277,-0.0449406461979503,59.98523167124031,-23.94631667270924
322,2024-05-31 09:26:03.193,0.148329174724277,-0.0449406461979503,59.98523167124031,-23.94631667270924
323,2024-05-31 09:26:03.373,0.148329174724277,-0.0449406461979503,59.98523167124031,-23.94631667270924
324,2024-05-31 09:26:03.431,0.148329174724277,-0.0449406461979503,59.98523167124031,-23.94631667270924
325,2024-05-31 10:02:42.738,0.0749895047845779,-0.0850463738346128,59.99371333791334,-23.93062833916834
326,2024-05-31 10:02:43.022,0.0749895047845779,-0.0850463738346128,59.99371333791334,-23.93062833916834
327,2024-05-31 10:41:35.685,0.0323725110633622,-0.0608514217431749,59.98497541682753,-23.94982798138116
328,2024-05-31 10:41:35.994,0.0323725110633622,-0.0608514217431749,59.98497541682753,-23.94982798138116
329,2024-05-31 10:41:36.315,0.0323725110633622,-0.0608514217431749,59.98497541682753,-23.94982798138116
330,2024-05-31 10:45:57.918,0.0587135804553166,0.0417282475436267,59.992030004568974,-23.97636000646248
331,2024-05-31 10:45:57.935,0.0587135804553166,0.0417282475436267,59.992030004568974,-23.97636000646248
332,2024-05-31 10:45:57.964,0.0587135804553166,0.0417282475436267,59.992030004568974,-23.97636000646248
333,2024-05-31 10:45:57.980,0.0587135804553166,0.0417282475436267,59.992030004568974,-23.97636000646248
334,2024-05-31 10:45:58.076,0.0587135804553166,0.0417282475436267,59.992030004568974,-23.97636000646248
335,2024-05-31 11:28:20.873,-0.0013636757530977,-0.0028267484909939,59.98333667721193,-23.964787057944186
336,2024-05-31 11:28:21.421,-0.0013636757530977,-0.0028267484909939,59.98333667721193,-23.964787057944186
337,2024-05-31 11:28:21.605,-0.0013636757530977,-0.0028267484909939,59.98333667721193,-23.964787057944186
338,2024-05-31 11:28:21.698,-0.0013636757530977,-0.0028267484909939,59.98333667721193,-23.964787057944186
339,2024-05-31 11:28:21.770,-0.0013636757530977,-0.0028267484909939,59.98333667721193,-23.964787057944186
340,2024-05-31 12:42:36.908,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
341,2024-05-31 12:42:37.006,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
342,2024-05-31 12:42:37.350,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
343,2024-05-31 12:42:37.392,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
344,2024-05-31 12:42:37.520,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
345,2024-05-31 12:42:37.658,-0.0043417122184562,0.0624506708893891,59.98186916606786,-23.98552302991318
346,2024-05-31 13:53:02.718,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
347,2024-05-31 13:53:02.786,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
348,2024-05-31 13:53:02.832,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
349,2024-05-31 13:53:02.931,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
350,2024-05-31 13:53:02.963,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
351,2024-05-31 13:53:03.032,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
352,2024-05-31 13:53:03.102,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
353,2024-05-31 13:53:03.103,0.0181329546071572,0.100436500121463,59.99641167124407,-23.94644833937939
354,2024-05-31 14:40:39.696,0.089957824859643,-0.0071119709774522,59.9840933379034,-23.960193339566043
355,2024-05-31 14:40:40.078,0.089957824859643,-0.0071119709774522,59.9840933379034,-23.960193339566043
356,2024-05-31 14:40:40.143,0.089957824859643,-0.0071119709774522,59.9840933379034,-23.960193339566043
357,2024-05-31 14:40:40.151,0.089957824859643,-0.0071119709774522,59.9840933379034,-23.960193339566043
358,2024-05-31 14:40:40.260,0.089957824859643,-0.0071119709774522,59.9840933379034,-23.960193339566043
359,2024-05-31 14:41:07.095,0.0245437863350832,0.0999646029620904,59.99794833791032,-23.95058667276916
360,2024-05-31 14:56:00.743,0.0653926036047331,0.0408561644218807,59.99282500457048,-23.971093339720664
361,2024-05-31 14:56:01.050,0.0653926036047331,0.0408561644218807,59.99282500457048,-23.971093339720664
362,2024-05-31 14:56:01.261,0.0653926036047331,0.0408561644218807,59.99282500457048,-23.971093339720664
363,2024-05-31 14:56:01.908,0.0653926036047331,0.0408561644218807,59.99282500457048,-23.971093339720664
